"zpid","price","address","bedrooms","bathrooms","sqft","price_per_sqft","property_type","status","latitude","longitude","state","region","hoa","mls_number","parking_garage","description","days_on_market","year_built","acreage","front_photo","image_path","link","scraped_at"
"78040610","$689,875","6 County Road 432, Oxford, MS 38655","4","2","2,225",310.06,"Single Family","For Sale",34.264793,-89.41298,"MS","Oxford",NA,"25-1155","Carport","Custom built home on 71 acres bordering the Yocona River! The home features 4bed 2bath 2 living areas, a large eat in kitchen & a large living room with fireplace. A quadruple carport features an above ground storm shelter. Adjacent to the home are two large storage buildings that will easily accommodate an RV/Boat & all terrain vehicles. The land is flat, mostly wooded with trails & groves bordering the Yocona River.",NA,NA,"71","https://photos.zillowstatic.com/fp/cec7460fdc38647f47411cdd153e6142-zillow_web_48_23.jpg","property_images/78040610_img1.jpg","https://www.zillow.com/homedetails/6-County-Road-432-Oxford-MS-38655/78040610_zpid/",2025-11-21 08:21:15.27834
"2080975815","$2,100,000","1000 Jefferson Ave UNIT B, Oxford, MS 38655","3","5","2,799",750.27,"Townhouse","For Sale",34.3688,-89.520256,"MS","Oxford",NA,"161750","Carport","STEPS FROM THE OXFORD SQUARE. LUXURY TOWNHOUSE WITH MULTIPLE COVERED PARKING SPACES. LIVING AREAS ON EACH LEVEL OF THE PROPERTY. ROOFTOP TERRACE THAT IS GREAT FOR ENTERTAINING. PROPERTY TO BE SOLD FULLY FURNISHED.",NA,"2022",NA,"","property_images/2080975815_img1.jpg","https://www.zillow.com/homedetails/1000-Jefferson-Ave-UNIT-B-Oxford-MS-38655/2080975815_zpid/",2025-11-21 08:21:15.27834
"450140641","$455,500","1028 Nuttall Oak Dr, Oxford, MS 38655","3","3","2,078",219.2,"Townhouse","For Sale",34.358864,-89.45711,"MS","Oxford",NA,"160516","2","This popular Willow F plan offers a main-level master suite, a spacious living room & a large kitchen, all in the sought-after OXFORD school district! Just 3 miles east of the Hwy 6/7 crossing, Old Oaks features wooded common areas, walking trails, two community lakes & playgrounds. Enjoy a private back porch, a tankless water heater, a 2-car garage, and durable hardy siding with brick wainscoting. Upgrades include laminate flooring throughout all bedrooms & loft, a stylish tile backsplash & und",NA,"2025",NA,"","property_images/450140641_img1.jpg","https://www.zillow.com/homedetails/1028-Nuttall-Oak-Dr-Oxford-MS-38655/450140641_zpid/",2025-11-21 08:21:15.27834
"458257991","$961,000","600 Molly Barr Rd #209, Oxford, MS 38655","2","3","1,853",518.62,"Townhouse","For Sale",34.37259,-89.527016,"MS","Oxford",NA,"162124","Carport","Live at the center of it all—steps from Ole Miss, The Grove, and the Oxford Square. This stunning Soho floor plan at Chelsea Lofts features 2 bedrooms, 2.5 baths, and a bonus room. Chelsea Lofts redefines prestige and modern luxury in Oxford, offering open-concept living, quartz countertops and backsplash, GE Caf appliances, and floor-to-ceiling cabinetry. Amenities include a club room, exercise room, and heated enclosed parking. With a prime location to walk to campus for game days and stroll t",NA,"2026",NA,"","property_images/458257991_img1.jpg","https://www.zillow.com/homedetails/600-Molly-Barr-Rd-209-Oxford-MS-38655/458257991_zpid/",2025-11-21 08:21:15.27834
"2072024061","$299,000","43 Private Road 3057 #1, Oxford, MS 38655","2","2","1,166",256.43,"Townhouse","For Sale",34.340343,-89.546936,"MS","Oxford",NA,"162022","Carport","Freshly updated 2BR/2BA condo in the highly sought-after community of The Mark! This move-in-ready home features fresh paint, new carpet, and granite countertops. Enjoy resort-style living with two sparkling pools, tennis courts, and well-kept common areas. Perfectly located near shopping, dining, and entertainment—this stylish condo offers comfort, convenience, and an unbeatable lifestyle. Don't miss your chance to own in one of the area's most popular subdivisions!",NA,"2002",NA,"","property_images/2072024061_img1.jpg","https://www.zillow.com/homedetails/43-Private-Road-3057-1-Oxford-MS-38655/2072024061_zpid/",2025-11-21 08:21:15.27834
"413139017","$564,494","1278 Highway 334, Oxford, MS 38655",NA,NA,NA,NA,NA,"For Sale",34.267975,-89.34145,"MS","Oxford",NA,"162047","Carport","JUST 10 MILES SOUTHEAST OF OXFORD, MISSISSIPPI, LIES A GREAT RECREATIONAL PROPERTY AWAITING ITS NEW OWNER. This 141.3 surveyed acre tract packs a punch with diversity—old cabin, fields, timber, thickets, and Yocona River frontage all near everything Ole Miss. Tucked away yet easily accessible, the Lafayette 141.3 is located off the south side of Highway 334 and offers the perfect blend of seclusion and convenience. As you arrive at the gate, a long woods road leads to the older cabin and a big d",NA,NA,"141.3","","property_images/413139017_img1.jpg","https://www.zillow.com/homedetails/1278-Highway-334-Oxford-MS-38655/413139017_zpid/",2025-11-21 08:23:57.177983
"452756522","$865,000","1004 Belle Terre Ln, Oxford, MS 38655","4","4","3,127",276.62,"Single Family","For Sale",34.40172,-89.42619,"MS","Oxford",NA,"160803","3","*NEW CONSTRUCTION* Introducing The Faulkner at Belle Terre, where luxury meets custom craftsmanship. This 4 bed 3.5 bath home with 1420 sq ft of combined porch space offers generous space for family living & effortless entertaining! High-end finishes blend Southern charm with modern elegance in a serene countryside setting. Located in the Oxford School District, Belle Terre is a new community of 53 estate-sized lots and timeless design just minutes from Oxford's vibrant amenities. Secure now to ",NA,"2025","20251.15","","property_images/452756522_img1.jpg","https://www.zillow.com/homedetails/1004-Belle-Terre-Ln-Oxford-MS-38655/452756522_zpid/",2025-11-21 08:23:57.177983
"91634917","$375,000","1854 Highway 334, Oxford, MS 38655","3","2","1,500",250,"Single Family","For Sale",34.255604,-89.25274,"MS","Oxford",NA,"161190","Carport","This 3-bedroom, 2-bathroom, future construction, sits on 1 acre in Lafayette County and offers 1,500 sq ft of beautifully designed living space. Step into an open-concept floor plan, where the spacious living room flows seamlessly into a modern kitchen, complete with high-end finishes and sleek appliances. Each bedroom provides ample closet space and cozy comfort, while the primary suite includes a private bathroom. Don't miss the chance to pick out colors and amenities. Photos shown are of a pr",NA,"2025","20251","","property_images/91634917_img1.jpg","https://www.zillow.com/homedetails/1854-Highway-334-Oxford-MS-38655/91634917_zpid/",2025-11-21 08:23:57.177983
"2064733340","$1,395,000","200 County Road 444, Oxford, MS 38655",NA,NA,NA,NA,NA,"For Sale",34.2401,-89.32341,"MS","Oxford",NA,"161974","Carport","The Lafayette 404 offers a rare mix of exceptional hunting and quality timber investment with easy access. This 404 acre tract in Lafayette County sits just 2.6 miles east of Tula and 20 minutes from Ole Miss. A gated drive leads to a furnished 2BR/1BA cabin with fenced yard and covered parking. The property features miles of internal roads, four planted food plots with blinds, and Granny Branch Creek. With 280 acres of healthy pine and 124 acres of mature hardwoods, the land provides excellent ",NA,NA,"404","","property_images/2064733340_img1.jpg","https://www.zillow.com/homedetails/200-County-Road-444-Oxford-MS-38655/2064733340_zpid/",2025-11-21 08:23:57.177983
"450108414","$795,000","1114 Belle Terre Ln, Oxford, MS 38655","4","4","2,877",276.33,"Single Family","For Sale",34.401917,-89.42543,"MS","Oxford",NA,"161522","Carport","Introducing *THE GRISHAM* at Belle Terre—where Southern charm meets modern elegance. This 4 bed, 3.5 bath home offers spacious living areas designed for families and effortless entertaining. The vaulted great room with fireplace flows into a gourmet kitchen with island and walk-in pantry. The private primary suite features a spa-like bath with laundry access. Located on a 1 acre lot in the Oxford School District, Belle Terre is a new 53 lot community of timeless design just minutes from Oxford's",NA,"2025","20251","","property_images/450108414_img1.jpg","https://www.zillow.com/homedetails/1114-Belle-Terre-Ln-Oxford-MS-38655/450108414_zpid/",2025-11-21 08:23:57.177983
"458381202","$170,000","825 McCleary Dr, Oxford, MS 38655",NA,NA,NA,NA,NA,"For Sale",34.32564,-89.44042,"MS","Oxford",NA,"162143","Carport","Welcome to The Highlands Phase 12! Build your own dream home on one of the last available lots within the Oxford City School District. Your ownership extends to Braemar Park, offering amenities and scenic walking trails, as well as access to the 80-acre private lake, a haven for boating and fishing. Don't miss this opportunity! Taxes for lot only.",NA,NA,"0.57","","property_images/458381202_img1.jpg","https://www.zillow.com/homedetails/825-McCleary-Dr-Oxford-MS-38655/458381202_zpid/",2025-11-21 08:23:57.177983
"2067164089","$959,000","207 Fyne Cv, Oxford, MS 38655","4","4","3,625",264.55,"Single Family","For Sale",34.447643,-89.555565,"MS","Oxford",NA,"161336","3","*Proposed Construction* Embrace Southern elegance in this exquisitely designed 4-bed, 3.5-bath, 3625sf semi-custom home to be built on a picturesque 3.61-acre estate in the prestigious Lochlan subdivision. Every detail has been thoughtfully curated, from rich hardwood floors and a gas fireplace to quartz countertops, custom cabinetry, a premium stainless steel appliance package with gas range, and sophisticated lighting throughout. An optional bonus room is available for completion at an additio",NA,"2025","20253.61","","property_images/2067164089_img1.jpg","https://www.zillow.com/homedetails/207-Fyne-Cv-Oxford-MS-38655/2067164089_zpid/",2025-11-21 08:23:57.177983
"455556336","$359,900","1101 Molly Barr Rd UNIT 311, Oxford, MS 38655","3","3","1,400",257.07,"Single Family","For Sale",34.38196,-89.52071,"MS","Oxford",NA,"161628","Carport","Situated in a prime location next to the walk/bike trail leading to Ole Miss. This is a top floor condo with large covered balcony over looking the trees boasting new counters, a 1 year old stainless steel appliances, washer & dryer, and HVAC system, to ensure all your modern comforts. Large utility room with tons of storage! Enjoy the community amenities including a refreshing pool and gas grill for those summer bbqs. Ideal for those seeking effortless maintenance free living in a coveted local",NA,"2004",NA,"","property_images/455556336_img1.jpg","https://www.zillow.com/homedetails/1101-Molly-Barr-Rd-UNIT-311-Oxford-MS-38655/455556336_zpid/",2025-11-21 08:23:57.177983
"457296036","$955,000","11-200 Washington Ave, Oxford, MS 38655","3","2","1,910",500,"Townhouse","For Sale",34.37227,-89.52849,"MS","Oxford",NA,"161869","Carport","Walk to The Grove and Square from this fully renovated luxury condo! The 280 sq. ft. screened porch overlooks a lush green space with access to a gazebo and beautiful foliage. Inside, enjoy top-of-the-line finishes, a stunning new kitchen, and an exquisite primary bath with heated floors. Designer blinds, custom shutters, and a sleek electric fireplace elevate every detail. Private elevator exclusively for this unit. This is Oxford luxury at its finest! Owners are happy to provide documents on r",NA,"2002",NA,"","property_images/457296036_img1.jpg","https://www.zillow.com/homedetails/11-200-Washington-Ave-Oxford-MS-38655/457296036_zpid/",2025-11-21 08:23:57.177983
"455949164","$499,900","321 Cottage Ln, Oxford, MS 38655","2","2","1,556",321.27,"Townhouse","For Sale",34.33799,-89.52189,"MS","Oxford",NA,"161399","Carport","Welcome to the serene ambiance of The Cottages at Oxford Farms, where tranquility meets modern living. Nestled in a peaceful community, offering a refined lifestyle for those seeking quiet & mature surroundings. Each meticulously designed home features soaring 12-foot ceilings in the living room, designer finishes throughout our residences exude elegance and comfort. Illuminate your evenings with the warm glow of a gas lantern, adding charm to your doorstep. Making everyday living effortless. Ex",NA,"2025",NA,"","property_images/455949164_img1.jpg","https://www.zillow.com/homedetails/321-Cottage-Ln-Oxford-MS-38655/455949164_zpid/",2025-11-21 08:26:36.511934
"457620055","$488,500","810 Bear Oak Point, Oxford, MS 38655","3","2","1,743",280.26,"Townhouse","For Sale",34.359417,-89.46034,"MS","Oxford",NA,"161959","2","Popular Chestnut A plan with THREE main level beds & a separate flex room! This home features a spacious living room, which is open to the kitchen! Water filter system, custom vent hood, soft close cabinet hardware, frameless glass shower, granite throughout, gas fireplace, crown, gutters, covered patio, 2-car garage, city schools, 2 fishing lakes, 3 playground areas, heavily landscaped entrance! This is a great lot with some backyard area! Est Completion early August,",NA,"2025",NA,"","property_images/457620055_img1.jpg","https://www.zillow.com/homedetails/810-Bear-Oak-Point-Oxford-MS-38655/457620055_zpid/",2025-11-21 08:26:36.511934
"455608460","$399,900","(Undisclosed Address), Oxford, MS 38655","3","2","1,435",278.68,"Townhouse","For Sale",NA,NA,"MS","Oxford",NA,"161291","2","One level Birch Plan! OXFORD school district for an affordable price & unmatched quality! Located just 3 miles east of Hwy 6/7 crossing, Old Oaks features beautiful wooded common areas with walking trails, 2 community lakes, & community play grounds. Open floor plan with vaulted ceiling in the living room, tankless water heaters, 2-car garage, gutters, private flat yard which boarders wooded common areas, & low maintenance hardy siding with a brick wainscoting. Inside you'll find a large kitchen",NA,"2025",NA,"","property_images/455608460_img1.jpg","https://www.zillow.com/homedetails/Oxford-MS-38655/455608460_zpid/",2025-11-21 08:26:36.511934
"351185644","$900,000","6301 Fairmont Dr, Oxford, MS 38655","3","4","2,000",450,"Townhouse","For Sale",34.339073,-89.49949,"MS","Oxford",NA,"160921","Carport","Stunning Penthouse Condo at The Fairmont – Adjacent to Hole #2 of the Country Club of Oxford! Enjoy panoramic golf course views from this elegant 3-bedroom penthouse featuring hardwood floors, an open-concept layout, and a spacious outdoor balcony. Custom built-in bunk beds add both charm and functionality. Entertain in style on the private apx. 600-square-foot rooftop terrace overlooking the fairway. A rare opportunity to own a penthouse unit in one of Oxford's most desirable communities!",NA,"2020",NA,"","property_images/351185644_img1.jpg","https://www.zillow.com/homedetails/6301-Fairmont-Dr-Oxford-MS-38655/351185644_zpid/",2025-11-21 08:26:36.511934
"439487804","$900,000","(Undisclosed Address), Oxford, MS 38655","3","2","3,200",281.25,"Single Family","For Sale",NA,NA,"MS","Oxford",NA,"161637","2","Back to searchSaveShareHideMoreFor sale See all 25 photosPrice cut: $50K (11/2)$900,000(Undisclosed Address), Oxford, MS 386553beds2baths3,200sqftEst.: LoadingGet pre-qualifiedResidentialBuilt in 202412.13 Acres Lot$870,400 Zestimate®$281/sqft$-- HOAWhat's special-County and City Taxes to be determined.Show more67 dayson Zillow|200views|11saves|LoadingRequest a touras early as today at 11:00 amLoadingLoadingContact agentLoading -County and City Taxes to be determined.Show more",NA,"2024","202412.13","","property_images/439487804_img1.jpg","https://www.zillow.com/homedetails/Oxford-MS-38655/439487804_zpid/",2025-11-21 08:26:36.511934
